Category,Title,Ingredients,Steps,Loves,URL
udang,Sambalado udang kentang,500 gr udang--6 buah kentang--2 lembar daun salam--Bumbu :--50 gr cabe rawit merah--50 gr cabe merah--1 buah tomat merah--10 siung bawang merah--4 siung bawang putih--1 bks terasi kecil (goreng)--1 sdt garam--1 bks royko ayam--1/2 sdt penyedap--Minyak goreng--,"Cuci bersih udang dan kentang, potong kentang jadi dadu lalu goreng kentang. Matang lalu sisihkan--Uleg bumbu sampai halus, #Note: klo sy lbh enak uleg. tumis bumbu masukan daun salam jika sudah harum masukan udang tunggu hingga udang agak matang lalu masukan kentang. tes rasa lalu aduk"" Sampai bumbu meresap dan matang--Sajikan.--",9,/id/resep/4300912-sambalado-udang-kentang
udang,Bola Udang,"125 gr udang di haluskan--100 gr tepung tapioka--Secukupnya garam, kaldu bubuk--1 btg bawang prei--1 btr telur--3 bj Bawang putih (di haluskan)--",Campur semua bahan jadi 1. Aduk rata.--Goreng bola udang. Caranya : ambil adonan 1 sdm. Bulatkan dengan 2 sendok. Pakai ujung sendok nya untuk membuat bulatan. Lalu cemplungkan ke dalam minyak yang panas & masak dengan api sedang.--Angkat & sajikan. Bisa di taruh di sop / di makan gitu aja sama nasi panas & saus tomat / sambal.. Hmmmmm... 😘😍😘😍--,8,/id/resep/4300678-bola-udang
udang,Udang Saus Tiram,"1/2 kg udang segar kupas kulit--5 siung bawang putih--1/2 bagian bawang bombay--5 sdm saus tiram--1 sdm kecap manis--Secukupnya garam--1 sdt merica bubuk--1 ruas daun bawang--Secukupnya cabe keriting--Secukupnya cabe ""setan""--200 cc air matang--1 sdt tepung maizena, encerkan di air--Secukupnya minyak goreng untuk menumis--","Haluskan (bisa uleg/blender) bawang putih hingga halus, sisihkan--Iris tipis bawang bombay dan iris daun bawang kira-kira 2 cm, sisihkan--Iris serong cabe keriting dan cabe ""setan"", sisihkan--Tumis bawang putih, bawang bombay, dan cabe, tambahkan merica bubuk dan garam secukupnya--Masukkan udang, tumis hingga udang matang--Tambahkan air dan larutan maizena, ratakan hingga hampir mendidih--Tambahkan saus tiram dan kecap manis, lalu masukkan daun bawang--Koreksi rasa dan sajikan 😍--",3,/id/resep/4301614-udang-saus-tiram
udang,Pangsit Udang Goreng,"100 gr udang--4 sdm tepung kanji--2 siung bawang putih--2 siung daun bawang--1 sdt garam--1 sdt lada--1 sdt penyedap rasa--1 sdt gula--1 sdt saus tiram, harusnya pakai kecap asin tp saya pakai yg ada--Sedikit air--","Haluskan udang--Campurkan semua bahan menjadi satu lalu tambahkan sedikit air jika perlu--Aduk rata hingga semua menjadi satu.--Lipat dengan kulit pangsit sesuai selera--Goreng dengan minyak panas, lalu hidangkan--",4,/id/resep/4301352-pangsit-udang-goreng
udang,Pepes udang klapa,Udang--Klapa muda parut--Daun pisang untuk membungkus--bumbu halus*--5 butir Bawang putih--3 butir Kemiri--1 ruas Kunyit--1 ruas Kencur--1/2 sdt Merica--Gula secukup nya--Garam secukup nya--Penyedap rasa secukup nya--,Cuci bersih udang buang kepalanya--Haluskan bumbu di atas dan campurkan ke parutan klapa masukkan udang dan tes rasa--Bungkus adonan dengan daun pisang tadi lalu kukus--,2,/id/resep/4283057-pepes-udang-klapa
udang,Sambal Goreng Udang Pete,"300 gr udang segar, bersihkan--4 bh kentang, kupas dan potong--100 gram isi petei--Air jeruk nipis--1 bh tomat, iris--secukupnya Garam dan gula--Minyak goreng--Haluskan:--12 butir cabe merah--5 siung bwg merah--2 siung bwg putih--","Bumbui udang dg garam dan jeruk nipis, sisihkan--Panaskan minyak, goreng kentang hingga matang, angkat dan tiriskan--Goreng udang hingga berubah warna, angkat dan tiriskan--Selanjutnya, utk tumis bumbu halus, panaskan lg minyak, tumis tomat hingga layu, masukkan pete, tambahkan bumbu halusnya, kecilkan api, tambahkan garam dan gula,masak hingga pete matang,aduk rata--Campurkan semua bahan yg digoreng tadi, aduk rata--Angkat dan sajikan--",12,/id/resep/4300213-sambal-goreng-udang-pete
udang,Udang Goreng Asam Manis,1/4 kg udang--2 siung bawang putih--Ketumbar--Garam--Asam jawa--Gula--,"Cuci bersih udang (saya sengaja tidak membuang kulitnya)--Haluskan bawang putih, ketumbar, garam, gula dan asam jawa. Campurkan udang dalam bumbu yang telah dihaluskan.--Panaskan 3 sendok makan minyak. Masukkan udang. Goreng udang sampai matang.--",0,/id/resep/4299557-udang-goreng-asam-manis
udang,Udang pedas saus tiram,"1/4 udang cuci bersih hilangkan kulitnya--3 bawang putih--1/2 bawang bombay--1 daun jeruk dan sere--5 cabe rawit,dan 3 cabe merah--secukupnya Gula jawa,penyedap dan garam,--3 sdm saus pedas,saus tiram--secukupnya Air--Dan minyak untk menumis--1 iris jeruk nipis--","Bersihkan udang,dan hilangkan kulit,beri jeruk nipis dan garam sejumpit,lalu diamkan--Tumbuk bawang putih,sere,iris bawang bombay dan cabe,lalu tumis sampai harum--Masukkan garam,penyedap,gula,saus--Setalah itu masukkan udang tumis sampai kemerah2an,tambahkan air secukupnya,rasakan dan hidangkan..--",14,/id/resep/4297083-udang-pedas-saus-tiram
udang,Tumis udang,1 ons Udang kupas--Tempe--Kacang panjang--Pete--Cabe--2 bawang putih--3 bawang merah--1 sendok kecap--2 sendok saori saos tiram--secukupnya Minyak goreng--,"Geprek bawang merah dan bawang putih (cincang halus) langsung tumis dengan minyak sampai kekuningan--Masukan udang kupas (sampai berubah warna menjadi agak merah) tambahkan sedikit air--Goreng tempe setengah matang di tempat yg terpisah.--Saat udang sudah setengah matang masukan kacang, pete, dan cabe yg sudah di potong. Tumis sampai kacang panjang agak layu--Sentuhan terakhir masukan tempe kedalam tumisan beserta 2 sendok saori saos tiram dan 1 sendok kecap manis. Koreksi rasa, aduk rata dan sajikam 👌--",8,/id/resep/4294422-tumis-udang
udang,Oseng Pare Tempe Udang Kecepe (Tidak Pahit),"1 buah pare besar dipotong kecil2 (beri garam diremas2 lalu cuci bersih, ulangi sekali lagi diremas hingga pare layu diamkan sebentar lalu dicuci bersih)--2 sdm udang kecepe--1/3 papan tempe iris korek api--5 butir bawang merah iris--2 siung bawang putih iris--5 buah cabe merah potong serong--5 buah cabe rawit potong serong--2 helai daun salam--1 ruas lengkuas keprek--Garam dan Gula--","Goreng udang kecepe hingga agak kering, sisihkan, Goreng tempe lalu sisihkan--Gunakan minyak bekas goreng udang kecepe lalu masukkan bawang merah, bawang putih, daun salam, lengkuas, cabe merah dan rawit, tumis hingga layu--Masukkan pare, beri garam dan gula, masak hingga pare matang, terakhir masukkan udang kecepe dan tempe yg sdh digoreng aduk rata, koreksi rasa, angkat sajikan.--",12,/id/resep/4244301-oseng-pare-tempe-udang-kecepe-tidak-pahit
udang,Tumis Udang & Sayur,"250 gr udang--Secukup nya brokoli--1 buah wortel--1/2 buah bawang bombay--1 siung bawang putih, parut--1 sdt saus tiram--Secukup nya air--Secukup nya lada putih bubuk--2 sdm minyak utk menumis--","Tumis bawang bombay dan bawang putih hingga layu dan harum--Masuk kan udang masak hingga matang--Masuk kan brokoli dan wortel yg sdh di potong sesuai selera--Tambahkan sedikit air aduk hingga merata, rebus sebentar--Masuk kan saus tiram dan lada putih bubuk, kemudian tes rasa--Sajikan dengan nasi panas--",32,/id/resep/4293571-tumis-udang-sayur
udang,Udang crispy saos Padang,250 udang kupas--jeruk nipis dan garam untuk menghilangkan amis--100 gram tepung terigu--2 sdm tepung tapioka--merica bubuk--1 butir telor ayam--bahan saos padang :--2 siung bawang putih--1/2 bawang bombay--iris cabe rawit--saos sambel dan saos tomat--secukupnya air--garam + merica--,Lumuri udang dengan jeruk nipis dan garam. diamkan 15 menit--Campurkan semua tepung + garam + merica bubuk sebagai adonan kering.--Kocok lepas telor + garam + merica sebagai adonan basah--Masukan udang ke adonan basah kemudian adonan kering lalu goreng di minyak panas--Tumis bawang putih dan bawang bombay. tambahkan cabe rawit iris jika suka pedas. masukan saos sambel dan saos tomat. beri sedikit air lalu tunggu hingga mengental. koreksi rasa--,5,/id/resep/4292728-udang-crispy-saos-padang
udang,Udang brokoli saos mayo,250 gr udang besar kupas--Brokoli--1 sdm wijen sangrai--6 sdm tepung bumbu serbaguna--4 sdm tepung terigu--secukupnya Air--Saos mayo (campur jd 1):--4 sdm mayonnaise--1 sdm susu kental manis--1 buah jeruk nipis ambil airnya--,"Potong2 brokoli per kuntum, rendam di air garam 15 menit. Setelah itu bilas. Rebus sebentar, tiriskan, rendam di air es supaya warna hijaunya bagus dan crunchy. Sisihkan.--Campurkan tepung2an, cairkan dengan air sampai menjadi adonan kental. Masukkan udang, goreng dalam minyak banyak.--Ambil piring saji, letakkan udang gor tep di tengah piring, brokoli di samping2nya. Lalu masukkan sedikit saos mayo ke dlm plastik segitiga, siram dengan saos mayo. Terakhir taburi dengan wijen sangrai--Sajikan hangat 😊--",12,/id/resep/4291435-udang-brokoli-saos-mayo
udang,Mie Jawa Udang Telur Sosis,3-5 siung bawang putih--3-5 siung bawang merah--4 buah cabe merah--3 buah cabe setan (optional bisa ditambah jika ingin pedas)--500 ml air--1 butir telur ayam--1 genggam udang kupas--2 sosis ayam (iris serong)--secukupnya Sawi (iris)--secukupnya Kecap manis--secukupnya Garam--2 sdm minyak goreng--3-4 keping mie telor (saya gunakan merk mie burung d*ra)--,"Rebus bawang putih, bawang merah, cabe, setelah empuk tiriskan lalu ulek seperti sambel--Panaskan minyak, masukkan bahan yg sudah diulek, tumis sampai harum. Masukkan telur, tumis tumis lalu masukkan air perlahan.--Setelah lumayan mendidih masukkan mie telor.--Masukkan udang, sosis,lalu tambahkan kecap dan garam secukupnya.--Terakhir masukkan daun sawi, aduk aduk. Koreksi rasa👌--Mie Jawa Udang Telur Sosis siap disantap👌--",8,/id/resep/4291012-mie-jawa-udang-telur-sosis
udang,Gulai ikan bawal campur udang,250 gr ikan bawal--300 gr udang--5 siung bawang merah--3 siung bawang putih--1 potong kunyit--secukupnya Ketumbar--1/2 buah kelapa (parut)--secukupnya Cabai rawit--secukupnya Garam--,"Bersihkan ikan dan udang nya--Haluskan (blender) bawang merah, bawang putih, kunyit, ketumbar jadi satu--Setelah itu tumis bumbu yang telah dihaluskan tadi.. masukkan ikan terlebih dahulu, setelah itu masukkan udang nya kemudian. Masukkan cabai rawit untuk pelengkap--Jangan lupa kelapa yang telah diparut, di blender untuk diambil santan nya.. dan masukkan santan dan garamnya kedalam tumisan bumbu tersebut. Kemudian dikasih perasanya--Aduk terus jangan sampai santan nya pecah.. tunggu sampai mendidih dan mateng--",5,/id/resep/4290716-gulai-ikan-bawal-campur-udang
udang,"Udang, tempe, ikan dencis sambal balado",1 buah tempe--1/4 udang--1/4 ikan dencis--3 siung bawang merah--2 siung bawang putih--1/2 ons cabai merah--1 buah tomat--secukupnya Garam--secukupnya Gula--secukupnya Air dan minyak--,"Goreng ikan terlebih dahulu. Angkat!--Haluskan bumbu menjadi satu, tumis dengan sedikit minyak hingga wangi--Masukkan udang, kemudian tempe aduk rata. Menyusul masukkan ikan--Kasih garam, gula dan air secukupnya, aduk rata kembali. Tunggu hingga matang--",1,/id/resep/4290924-udang-tempe-ikan-dencis-sambal-balado
udang,Bola bola ayam udang (bakso ayam udang sayur) menu anak,250 gr ayam (blender)--100 gr udang (cincang kasar)--1 bh telur--5 sdm tepung tapioka--5 sdm tepung terigu--2 batang daun bawang (iris)--1/2 wartel (potong dadu)--1 sdm saus tiram--1 sdm Garam--1/2 sdt Lada bubuk--3 bh bawang putih (haluskan)--1 sdm Kecap asin--,"Cuci bersih ayam yang sebelumnya sudh diberi garam dn jeruk nipis. Lalu blender--Kupas udang dan cuci bersih, lalu potong kecil (potong dadu/ cincang)--Campur semua bahan--Setelah tercampur rata, siapkan panci dengan air, nyalakan kompor dengan api sedang.--Bentukin adonan dengan tangan yang telah dilemuri dengan minyak (supaya tangan tidak lengket) Sebanyak +- 1sdm adonan--Masukan adonan yang sudh dibentuk kedalam air yang sudah mendidih--Masak hingga mateng (sampai bakso nya naik kepermukaan)--Matikan api,dan tiriskan dengan saringan--Kalau sudah kering atau dingin, bakso bisa disimpan di freezer atau bisa diolah lagi menurut selera 😊--",12,/id/resep/4290146-bola-bola-ayam-udang-bakso-ayam-udang-sayur-menu-anak
udang,Udang Saus Tomat Pedas,"250 gr Udang Segar--7 sdm Saus Tomat (Delmonte)--2 sdm Saus Sambal (ABC Ayam Goreng)--1/2 ptg Bawang Bombay--50 ml Air--3 sdm Minyak Goreng--1 Btg Daun Bawang--2 sdt Daun oregano kering--4 tetes Magie penyedap--Garam, Gula dan Lada putih/Merica--","Bersihkan udang, kalo saya sih kepalanya dibuang. terus kasih perasan jeruk nipis.--Iris Bawang bombay dan bawang daun, kemudian panaskan minyak pada wajan, tumis hingga wangi kemudian masukan udang yg sudah dibersihkan tadi sampai kemerahan.--Masukan air, saus tomat, saus sambal. kemudian aduk merata, tambahkan garam, gula, merica dan daun oregano, lalu aduk merata hingga matang.--Udang Saus Tomat Pedas siap di hidangkan ❤️❤️--",9,/id/resep/4290488-udang-saus-tomat-pedas
udang,Udang Tumis Kecambah,1/8 kg Udang--2 telur ayam--1000 rupiah cambah--1/4 sdt garam--1/8 sdt micin--2 sdm tepung tapioka--1 ruas jahe cincang--3/4 sdm kecap ikan--,"Kupas udang, marinasi dengan garam, micin, merica dan tepung tapioka, aduk rata.--Sementara itu buang akar kecambah, dan pisahkan dr kulit kacang ijo.--Kocok 2 telur, beri garam dan merica secukupnya.--Panaskan wajan, tumis jahe sampai wangi, lalu masukkan udang, masak hingga stengah matang--Lalu masukkan kecambah, dan kecap ikan, aduk hingga rata.--Buat ruang kosong di tengah wajan, lalu masukkan telur. Biarkan sampai setengah matang, lalu tumis, aduk sampai udang, kecambah dan telur tercampur rata.--Ada yg duka telur agak stengah matang karena lembut, ada yg suka benar2 matang, sajikan sesuai selera.--",1,/id/resep/4290384-udang-tumis-kecambah
udang,Pindang udang nanas manis pedas meriah,250 gr udang sungai--1 ruas lengkuas--2 cm kunyit--1 btg serai--3 sm air jeruk lemon--1 bh nanas uk sedang--3 siung bawang merah--1 SM terasi--5 bh cabai merah--3 bh cabai rawit hijau--1 SM garam--1 St gula--jika suka Kemangi--,"Siangi udang dan bersihkan kotoran yg melekat di kepala nya--Kupas bawang, lengkuas, kunyit dan nanas..cuci sampai bersih..--Iris bawang merah, kunyit, cabai hijau dan nanas..--Lengkuas dan serai dimemarkan.. cabai merah dihaluskan.--Masak air hingga mendidih,masukkan semua bumbu setelah wangi masukkan udang nya.. angkat dan sajikan.. kalau suka bisa di tambah kemangi.--",5,/id/resep/4288880-pindang-udang-nanas-manis-pedas-meriah
udang,Udang Goreng Cabe Garam,1 kg udang ukuran sedang--Bawang bombay iris secukupnya--5 siung Bawang putih cincang--secukupnya Cabe rawit--Mentega atau margarin untuk menumis dan menggoreng udang--secukupnya Garam dan kaldu bubuk--,"Goreng udang menggunakan mentega sampai kemerahan (kalau saya direbus dulu udangnya, kalau direbus dulu udang masukin belakangan, tumis bawang2 terlebih dahulu)--Masukan bawang bombay, bawang putih, dan cabe rawit--Tambahkan garam dan kaldu bubuk secukupnya, koreksi rasa--Angkat dan sajikan jangan tunggu bawang jadi gosong ya--",4,/id/resep/4288904-udang-goreng-cabe-garam
udang,(Diet) Mie shirataki brokoli udang jamur wortel sehat #homemadebylita,3 keping mie kering shirataki (utk lebi pas bs 4 keping ya bun)--8 ekor udang (kupas bersih)--1/2 bonggol brokoli (potong kecil2)--1 batang wortel (rebus dlu bentar)--Segenggam jamur shimeji (jamur lain jg boleh)--3 siung bawang putih--2 buah cabe rawit--3-4 sdm air matang--1 sdt garam--1 sdt merica--1 sdm kecap manis--✨Bumbu marinase udang:--2 sdm kecap manis--1 sdm kecap asin--1/2 sdm sambal belibis (hehe opsional bun)--1 sdt merica--,"Siapkan semua bahan. Marinasi udang sekitar 15 menit. Cuci bersih sayur dan rebus dulu wortel agar empuk--Rebus mie kering shirataki hingga mengembang dan kenyal. Tiriskan dan rendam dgn air biasa.--Tumis bawang putih dan cabe hingga harum (minyak agak banyakan yaa)--Masukkan udang beserta larutan marinasinya dan aduk hingga matang--Masukkan jamur, wortel dan brokoli. Aduk2 terus. Tuangkan sedikit air matang, masukkan garam, merica dan kecap manis. Koreksi rasa sesuai selera--Masukkan mie shirataki yg sudah kenyal (tiriskan dari airnya ya). Aduk2 hingga merata--Siap dihidangkan 😍😍--",7,/id/resep/4288436-diet-mie-shirataki-brokoli-udang-jamur-wortel-sehat-homemadebylita
udang,Udang Saus Telur Asin,"200 gram Udang Kupas--▶Bahan Pencelup:--1 butir Putih Telur--▶Tepung Pelapis:--3 sdm Tepung Terigu--1 sdm Tepung Tapioka--Secukupnya Kaldu Bubuk Ayam, Merica Bubuk--▶Saus Telur Asin:--2 butir Kuning Telur Asin Matang, Haluskan--2 siung Bawang Putih, Cincang halus--2 lembar Daun Bawang (Ambil hijaunya saja), Iris tipis--2 sdm Mentega--Sedikit Air--100 ml Susu Cair--Secukupnya Garam, Gula Putih--","Panaskan minyak. Celupkan udang ke putih telur. Lalu balurkan ke tepung pelapis sambil ditekan-tekan. Goreng udang sampai kuning keemasan. Angkat, tiriskan.--Lelehkan mentega, gunakan api kecil. Tumis bawang putih sampai harum. Masukkan kuning telur asin, aduk-aduk. Tambahkan air, susu cair, daun bawang, garam dan gula. Aduk cepat, tes rasa. Masukkan udang, aduk rata. Matikan kompor.--Sajikan. #semangatmencoba 😊--",10,/id/resep/4288510-udang-saus-telur-asin
udang,Dimsum Lumpia Udang,500 gr udang kupas--bawang merah--bawang putih--garam dan lada bubuk--daun bawang (sesuai selera aja ya)--daging dalam ayam (kemarin saya engga pake)--3 buah wortel (cincang halus)--kembang tahu (rendam air terlebih dahulu)--1 butir telur--3 sdm tepung terigu--,"Haluskan semua bumbu, udang kupas, wortel, ayam giling, telur dan terigu.--Aduk dalam satu adonan, usahakan halus, kalo ga ya gapapa jg sii--Usahakan agak bertektur jgn terlalu lembek--Ambil rendaman kembang tahu, bentuk seperti kulit lumpia. kemudian isi adonan kedalam lembaran kulit.--Goreng, sajikan bersama sambal bangkok.--",1,/id/resep/1318335-dimsum-lumpia-udang
udang,Udang Gurih Gurih Sedep,"1/2 kg udang, buang buntutnya--3 butir asem (ukuran ruas jari aja)--1 sdt minyak goreng--Bubuk lada--Air dan garam--","Siapkan wajan, isi air secukupnya--Masukan udang ke dalam wajan, tambahkan air sampai udang terendam--Masukan asem, tambahkan garam, bubuk lada--Tutup wajan, masak 10-15 menit sampai air tersisa sedikit, lumuri minyak goreng 1 sdt saja hanya untuk membuat udang agak mengkilat--Koreksi rasa, lalu hidangkan--",7,/id/resep/4287324-udang-gurih-gurih-sedep
udang,Udang Kecap Cabe Ijo Ala Anak Kost,"1/4 kg udang--6 siung bawang merah--3 siung bawang putih--6 buah cabe hijau besar--7 buah cabe rawit atau sesuai selera--1 buah tomat buang isinya--Secukupnya garam, lada bubuk, gula pasir, kaldu bubuk,--2 sendok Cuka makanan--Minyak--Air--Kecap manis--","Cuci dan buang kepala serta cangkang udang (versi ini si saya ngga sempat buang cangkang semua, buru2 soalnya), rendam dengan air serta cuka, rendam cukup 3 menit kemudian cuci hingga bersih (cuka bisa diganti jeruk)--Tumis bawang merah dan bawang putih hingga harum, kemudian tambahkan cabe hingga layu--Tambahkan gula pasir, garam, lada bubuk, kecap, tambahkan air kemudian koreksi rasanya--Bila sudah mendidih, masukkan udang, masak hingga berubah warna kemudian masukkan tomat, aduk dan tunggu hingga meresap--Selamat menikmati--",4,/id/resep/4286929-udang-kecap-cabe-ijo-ala-anak-kost
udang,Udang goreng saus tomat,"250 gr udang, buang kepalanya--1 sdt garam--1/4 sdt black pepper bubuk--1/4 sdt garlic powder--Bahan saus:--1 siung bawang putih--4 sdm saus tomat botolan--1/2 sdt tepung maizena, cairkan dgn sedikit air--Gula pasir--Garam--Merica bubuk--Air panas--","Campur udang yg telah bersih dengan garam, merica dan garlic powder, goreng dengan minyak banyak api sedang hingga matang dan garing, angkat, sisihkan--Panaskan 1 sdm minyak, masukkan bawang putih geprek, tumis hingga harum,tambahkan saos tomat + air panas, aduk hingga saos tercampur rata dengan air, tambahkan garam, merica dan gula pasir sesuai selera, tambahkan cairan maizena, aduk2 hingga mengental, masukkan udang goreng, aduk cepat merata, buang bawang putihnya, angkat, sajikan panas.--",11,/id/resep/4285769-udang-goreng-saus-tomat
udang,Udang jagung sambal merah,Udang di goreng pke mentega--Bawang merah--Bawang putih--Cabe panjang--Cabe rawit--Jagung sdh di iris2--Wijen untuk taburan--Garam+gula--Tomat--,"Pertama tama udangnya di goreng pke mentega setengah matang,lalu rebus cabe merah+rawit,bawang merah,bawang putih,tomat yang sdh di cuci.--Kemudian angkat dan buang air rebusannya,lalu bahan yg sdh di rebus di ulek biar seperti sambal,kemudian panaskan wajan dan masukan minyak sayur bila sdh di ulek lembut.--Bila sdh panas minyknya masukan bumbu tersebut dan tambahkan jagung yg sdh di iris2 lalu masukan udangnya kemudian garam,gula aduk hingga matang setelah matang angkat dan nikmatin 😋😋.--Lalu taburin wijennya di atas udangnya biar lebih cantik.--",0,/id/resep/4285556-udang-jagung-sambal-merah
udang,Prawn Tempura With Crispy Crunchy And Remake Garlic Sauce,250 gram udang windu--4 sdt tepung fried chicken siap pakai--Secukupnya bread crumbs/tepung panir/tepung roti--4 lembar daun jeruk--1 sdt cabai bubuk--1/2 sdt garlic powder--1/2 sdt merica--Secukupnya air es untuk mengentalkan adonan tepung--Minyak untuk menggoreng--Bahan garlic sauce:--5 sdm saus cabai botolan--2 lembar daun jeruk--1 siung bawang putih--5 buah cabai rawit merah--1/4 sdt garam--1/4 sdt merica--5 sdm air--Sedikit minyak untuk menumis--Bahan Kremes:--3 lembar daun jeruk--2 sdm bread crumbs--,"Bersihkan dan kupas kepala serta kulit udang, sisakan bagian ekornya saja. Kerat bagian atas udang dan buang serat hitam dari tubuh udang, lanjutkan mengerat hingga udang terbelah dua namun jangan sampai putus. Setelah itu masukan ke freezer selama 10 menit.--Cuci daun jeruk lalu iris halus/gunting halus ke dalam wadah, masukan tepung terigu khusus fried chicken siap pakai, cabai bubuk dan air es. Aduk hingga mengental.--Siapkan bread crumbs/tepung panir/tepung roti di wadah lain, tambahkan garlic powder dan merica lalu aduk hingga tercampur.--Celupkan satu persatu udang ke dalam adonan cair lalu lumuri dengan bread crumbs/tepung panir/tepung roti yang telah dibumbui secara merata. Lalu goreng dengan api kecil agar tidak gosong dan over cooked. (Cara menggoreng deep fry lebih bagus agar tempura matang sempurna dan tidak perlu membalik-balik)--Sambil menunggu tempura matang mari membuat garlic sauce-nya. Cincang halus bawang putih dan iris tipis cabai rawit merah, kemudian tumis bersama dengan daun jeruk hingga harum.--Masukan saus cabai atau saus sesuai selera anda (bisa diganti saus bangkok, saus BBQ, saus salsa, saus tomat, dll) tambahkan garam, merica dan juga air. Tunggu hingga terlihat mengental. Matikan api dan sajikan bersama dengan tempura udangnya.--Untuk membuat kremesnya, saya hanya menggoreng bread crumbs dan irisan daun jeruk secara bersamaan. Jika punya resep membuat kremesan khas sendiri boleh juga dicoba, pastinya lebih enak. ^_^--Mudah bukan? Selamat mencoba! ^_^--",5,/id/resep/4285032-prawn-tempura-with-crispy-crunchy-and-remake-garlic-sauce
udang,Pangek Telor Puyuh Udang ala niceketo #ketopad_cp_aneka telor,20 butir telor puyuh yg sdh direbus--1/4 kg udang Ukuran sedang buang kulit belah punggungnya--1 btr Santan kental dari  kelapa--Minyak Kelapa untuk menumis--Daun2 sereh salam daun jeruk--1 buah asam kandis kering (kalo ada)--Garam Himalaya--Penyedap (selera)--Bumbu Ulek/blender :--6 siung Bawaang Merah--4 siung Bawang Putih--8 buah Cabe Merah (selera)--Kunyit--Jahe--Laos (cukup digeprek)--Kemiri--,"Panaskan minyak, tumis bumbu uleg, masukkan daun2,,,--Setelah wangi masukkan santan aduk sampai agak mengental dan mulai agak berminyak--Setelah itu masukkan telor puyuh dan udang.--Biarkan sampai santannya mulai agak2 mengering hampir seperti rendang--Cicip rasa tambahkan garam dan penyedap (selera)--Siap disajikan, taburi dengan bawang goreng.--",28,/id/resep/4269873-pangek-telor-puyuh-udang-ala-niceketo-ketopad_cp_aneka-telor
udang,Menu Anak: Udang no MSG,500 gr udang--Bumbu halus:--6 bawang merah--4 bawang putih--2 cabe merah--optional Cabe rawit--1 Daun jeruk--1 sereh--1 daun bawang--1/2 gelas air kaldu--1/2 sdt garam--,"Haluskan bumbu--Panaskan margarin, tumis bumbu halus--Masukkan udang, aduk--Tambahkan air kaldu, daun jeruk dan serai. Taburi garam--Masukkan daun bawang, koreksi rasa. Angkat--",4,/id/resep/4284231-menu-anak-udang-no-msg
udang,Gulai udang nanas #khasbangka (2),"450 gram udang ukuran besar--1 buah nanas--Bumbu halus:--5 butir bawang merah--1 butir bawang putih ukuran besar--5 butir cabe rawit--3 butir cabe merah keriting--1 sdt terasi bakar--1 ruas kunyit segar--3 butir kemiri sangrai--secukupnya Daun salam--secukupnya Gula, garam, penyedap--1 bungkus santan kara kecil--Tambahan:--Segenggam rawit utuh--","Cuci bersih udang, kupas kulit sampai habis. Lalu sisihkan--Potong nanas kecil2 dan sisihkan--Blender bumbu halus lalutumis dengan minyak panas hingga matang--Masukan daun salam dan cabe rawit utuh--Setelah itu, masukan nanas masak hingga nanas layu--Setelah nanas layu, berikan sedikit air. Masukan udang dan santan kara--Aduh hingga rata dan masak hingga mendidih--Beri tambahan gula, garam dan penyedap. Test rasa, lalu siap di hidangkan--Selamat mencoba 😊--",14,/id/resep/4284163-gulai-udang-nanas-khasbangka-2
udang,Udang saus padang,500 gr udang--cabai merah keriting (sesuaikan banyaknya)--10 cabai rawit besar--7 siung bawang merah--3 siung bawang putih--jahe--1 bawang bombay lalu potong2--2 sdm saus cabai--garam--gula--penyedap rasa (saya pakai totole)--10 sdm minyak bekas goreng udang untuk blender bumbu--1 buah lemon--2 lembar daun salam--,"Cuci bersih udang lalu beri air jeruk lemon, diamkan 15 menit cuci kembali udang.. goreng udang sebentar lalu sisihkan--Siapkan blender.. masukan cabai, bawang merah, bawang putih, jahe dan minyak bekas goreng udang--Tumis bumbu halus (tidak usah di tambah minyak lagi).. masukan daun salam, dan bawang bombay tumis hingga harum--Masukan saus sambal, garam, gula, penyedap dan masukan udang.. masak -+10 menit--",5,/id/resep/4283764-udang-saus-padang
udang,Udang Goreng Tepung ala Bunda Zidni,"1/2 kg udang ukuran sedang--2 sdm air jeruk nipis--1/2 sdm garam--2 siung bawang putih, haluskan--Sedikit merica--1 buah telur, kocok--Baluran tepung:--4 sdm tepung terigu--1 sdm tepung kanji--1/2 sdt garam--1/2 sdt merica--Secukupnya air--","Cuci bersih udang. Buang kepala dan kotorannya. Kucuri dengan air jeniper. Tunggu 3 menit saja.--Cuci ulang. Bumbui udang dengan garam, bawang putih dan merica. Biarkan 10 menit agar bumbu meresap.--Siapkan baluran tepung. Campur semua bahan baluran. Koreksi rasa.--Siapkan penggorengan.--Gulirkan udang di telur. Kemudian baluran tepung. Goreng sampai bewarna keemasan.--Goreng semuanya sampai matang. Sesekali saring minyak agar tepung tidak mengendap di penggorengan.--Selamat makan..kriuk kriuk🤗--",6,/id/resep/4261766-udang-goreng-tepung-ala-bunda-zidni
