Category,Title,Ingredients,Steps,Loves,URL
tahu,Tahu bulat simple,"12 potong tahu kecil/2 potong tahu besar--1 butir kuning telur--5 siung bawang merah--5 siung bawang putih--1,5 sdt merica/lada--1 sdm kaldu jamur organik--1 sdt garam--","Lumatkan tahu kemudian peras dg kain bersih--Haluskan bumbu kemudian masukkan dlm adonan tahu--Tambahkan kuning telur, aduk--Bentuk bulat, kemudian diamkan ke dalam frezzer selama 1-1,5 jam--Goreng dalam minyak tenggelam dg api sedang hingga kecoklatan--Sajikan!--Sisa tahu bulat nya bisa disimpan ke dalam kulkas (jgn frezzer). Siap goreng kapanpun--",1,/id/resep/4376653-tahu-bulat-simple
tahu,Sambal Tahu,"3 buah tahu--8 buah cabe merah keriting (bila suka pedas boleh ditambah)--1 buah tomat--5 siung bawang merah--2 siung bawang putih--1 potong terasi kecil (boleh tidak dipakai)--1 potong daun serai--secukupnya Gula, garam, penyedap masakkan--","Tahu dicuci bersih, pertahu potong menjadi 9 potongan kecil--Bawang merah, bawang putih, cabe, tomat, terasi tambah air sedikit di blender halus--Siapkan wajan dengan minyak sedikit untuk menumis, masukkan bumbu yang sudah diblender, tambah daun serai tumis sebentar--Masukkan potongan tahu, aduk hingga rata dan berbau harum--Tambah gula pasir, garam dan penyedap masakkan, diicip-icip sampai rasanya pas, tumis hingga tahunya masak--Sajikan, selamat menikmati--",6,/id/resep/4376373-sambal-tahu
tahu,Cah Tahu Sayur,5 biji Tahu putih (iris kotak2)--1 ikat Sawi hijau (iris kasar)--1 buah Wortel (diiris korek api)--2 siung Bawang putih (iris)--4 siung Bawang merah (iris)--Cabe rawit/cabe kriting (optional)--1 buah tomat (iris kasar)--Garam--Gula jawa--Kecap--Air--Penyedap rasa (royco)--secukupnya Minyak--,"Goreng tahu setengah matang. Sisihkan.--Panaskan minyak. Tumis bawang merah, bawang putih dan cabe sampai harum. Masukkan garam dan gula jawa.--Masukkan sawi dan wortel. Aduk sampai layu.--Tambah sedikit air.--Masukkan tahu yg sudah digoreng. Aduk merata.--Masukkan tomat--Masukkan kecap dan penyedap rasa.
Aduk sampai merata.
Tes rasa. Dan sajikan~--Cah tahu sayur siap disantap bersama nasi hangat~--",8,/id/resep/4376670-cah-tahu-sayur
tahu,Daging Tahu Simple,500 gram Daging Sapi--5 buah Tahu Putih--×Bumbu Halus×--8 butir Bawang Merah--6 butir Bawang Putih--2 sdm Lada Bubuk--secukupnya Garam--1/4 gelas Air--×Bumbu Pelengkap×--secukupnya Kecap Manis (optional)--4 gelas Air--,"Siapkan bahan. Kupas bawang dan cuci daging lalu diiris tipis--Cuci tahu dan potong sesuai selera--Goreng tahu hingga kecokelatan. Tiriskan--Masukkan bumbu halus ke dalam panci, masukkan daging. Aduk-aduk, lalu masukkan 2 gelas air. Biarkan hingga air sat--Setelah air sat, masukkan lagi air 2 gelas dan cek rasa. Biarkan hingga daging empuk--Setelah daging empuk, masukkan tahu yang sudah digoreng dan beri kecap manis. Cek rasa. Biarkan 2 menit dan siap disajikan--",6,/id/resep/4376556-daging-tahu-simple
tahu,Dadar Tahu,4 biji tahu--1 butir telur--Secukupnya sledri iris kecil--5 butir bawang merah iris tipis--4 biji cabe rawit--4 sdm tepung terigu /maizena--Bumbu halus :--Garam--Gula--10 biji cabe rawit (sesuai selera)--3 biji cabe merah--4 butir bawang putih--5 butir bawang merah--,Haluskan tahu--Tambahkan telur dan aduk rata--Tambahkan tepung terigu / maizena--Tambahkan bumbu yang sudah d haluskan--Masukkan sisa bahan yang belum--Coba bentuk bulat bulat atau oval--Siapkan penggorengan dan goreng--,6,/id/resep/2861646-dadar-tahu
tahu,Perkedel Tahu,"5 biji Tahu Putih--2 buah Wortel (parut kasar)--2 tangkai Daun Bawang (iris)--3 tangkai Seledri (iris)--secukupnya Bawang Goreng--1 butir Telur (kocok, hanya sebagai lapisan)--Secukupnya Minyak Goreng--Bumbu Halus--2 bawang merah--4 bawang putih--1 sdt lada--secukupnya Garam--","Campurkan semua bahan dan remas remas--Tambahkan bumbu yang sudah dihaluskan, aduk kembali hingga rata--Tes rasa, kemudian ambil satu jumput adonan tadi dan bentuk lingkaran pipih--Panaskan minyak, celupkan cetakan tadi ke dalam telur yang sudah dikocok--Goreng dengan api kecil, dan jangan terlalu sering dibalik ya bun--Happy Cooking !--",29,/id/resep/4376298-perkedel-tahu
tahu,Gulai tahu + kikil sapi,1 bungkus tahu kulit--1 bungkus kikil sapi--1 ruas kunyit--1 ruas laos geprek--6 cabai merah--sereh geprek--1 lembar daun salam--1 lembar daun jeruk--3 siung bawang putih--1 siung bawang merah--ketumbar--2 biji kemiri--royco--garam--1/4 gula merah--santan (kl saya pake santan kara bunda biar cepet 😂)--,"Rebus dulu ya bunda kikilnya sampai mendidih--Potong dadu tahu kulitnya--Rebus kunyit dan cabai agar empuk saat di uleg--Uleg bumbu bawang putih, bawang merah, kemiri, ketumbar, lalu kunyit dan cabai merah yg sdh di rebus td--Tumis bumbu sampai harum dan masukan lengkuas, salam, sereh, dan daun jeruk--Tambahkan air 4 gelas tunggu sampai setengah mendidih masukan kara dan gula merah--Tunggu sampai mendidih dan masukan kikil terlebih dahulu kurleb 5menit lalu masukan tahu kulit--Tambahan royco, garam--Tunggu sampai kurleb 15menit cek rasa..--Siapkan wadah untuk penyajian..--Happy cooking bunda 😊 kl berhasil jgn lupa recook ya bunda 😃--",11,/id/resep/4376488-gulai-tahu-kikil-sapi
tahu,Tahu Goreng Sambal Kecap,5 kotak tahu--Bumbu tahu:--2 bawang putih--1/2 sdt ketumbar--Garam--Bumbu sambal kecap:--2 cabai rawit merah--3 cabai rawit hijau--1 cabai merah kriting--2 siung bawang merah--1 siung bawang putih--Kaldu bubuk--Kecap--,"Belah tahu menjadi 2--Haluskan bumbu untuk tahu (bawang putih,ketumbar, garam). Sisihkan diamkan 15 menit agar bumbu meresap--Iris semua cabai dan bawang. Masukkan ke wadah / mangkok kecil. Beri kecap secukupnya dan tambahkan kaldu bubuk--Goreng tahu hingga kecoklatan.--Tata tahu yg sudah di goreng ke dalam piring--Sajikan--",11,/id/resep/4376332-tahu-goreng-sambal-kecap
tahu,"Tumis buncis, sosis, tahu dan tempe ❤️ simple","1/4 buncis (potong serong memanjang)--4 buah sosis (potong sesuai selera)--Tempe secukupnya (potong dadu, goreng setengah matang)--Tahu secukupnya (potong dadu, goreng setengah matang)--4 siung bawang merah (iris tipis)--2 siung bawang putih (iris tipis)--6 buah cabai merah keriting (potong serong memanjang)--3 buah cabai rawit merah (potong serong memanjang)--secukupnya Garam--secukupnya Penyedap rasa--Saori saos tiram--secukupnya Air--","Panaskan minyak sayur secukupnya--Masukan cabe rawit, cabe keriting, bawang merah, bawang putih tumis hingga harum--Masukan saori, garam, penyedap rasa, air secukupnya tunggu mendidih--Masukan buncis terlebih dahulu, masukan sosis, tahu, tempe aduk hingga merata--Tunggu matang, sajikan ❤️--",1,/id/resep/4376290-tumis-buncis-sosis-tahu-dan-tempe-%E2%9D%A4%EF%B8%8F-simple
tahu,Perkedel Tahu simple gurih,"5 potong tahu putih kecil--1 lembar daun bawang--1 butir telur--minyak secukupnya untuk menggoreng--Bumbu halus--3 Cabe merah besar--5 siung bawang putih--2 siung bawang merah--Garam,lada,penyedap--","Haluskan bumbu : Bawang merah+putih,garam,lada,cabe merah.--Hancurkan tahu--Masukkan telur, bumbu halus dan daun bawang. Tambahkan penyedap.Aduk rata lalu tes rasa.--Panaskan minyak, bentuk bulat pipih lalu goreng hingga matang kecoklatan.--Siap disajikan 😁--",7,/id/resep/3628510-perkedel-tahu-simple-gurih
tahu,Tumis tahu n toge,2 buah tahu--1/2 ons toge (sesuai selera)--3 siung bawang merah--2 siung bawang putih--1/2 tomat--Udang kecepe secukupnya cuci bersih--2 Cabe merah haluskan--1/2 sdt merica--1/2 sdt Garam--1 sdm kecap manis--1 sdm minyak--1 gelas pendek air--,"Cuci tahu n potong dadu lalu goreng setengah matang, angkat--Iris bawang merah, bawang putih dan tomat potong dadu--Panaskan minyak, tumis bawang merah, bawang putih, tomat, kecepe dan tahu lalu masukkan air tunggu sampai mendidih,--Lalu masukkan toge, garam, merica dan kecap masak hingga toge jadi setengah layu, koreksi rasa lalu angkat dan sajikan--",1,/id/resep/4376016-tumis-tahu-n-toge
tahu,Martabak tahu,1 bungkus tahu kuning--1 pohon Daun bawang--Kulit lumpia--Garem--Gula--1 butir telur--Ketumbar bubuk--Lada bubuk--,"Hancurkan tahu di dalam baskom kecil pake sendok, masukan gula, garam, lada bubuk, ketumbar bubuk--Balut tahu yang tercampur dengan kulit lumpia--Goreng aga kecoklatan angkat--Sajikan--",2,/id/resep/4376053-martabak-tahu
tahu,Pergedel Tahu,5 buah tahu ukuran sedang--1 butir telur utk adonan tahu--1 batang daun bawang--1 butir telur--Minyak goreng--Bumbu halus:--4 siung bawang putih--2 siun bawang merah--Merica--Garam dan penyedap--,Keringkan air tahu. Kemudian hancurkan. Masukkan bumbu halus dan bentuk adonan bulat2. Sisihkan--Kocok telur masukkan sdikit penyedap. Celupkan tahu yg tlh dibulatkan kedalam telur. Goreng dlm minyak panas. Tunggu sampai kecoklatan.--Angkat dan sajikan bersama saos sambal dan kecap..--,6,/id/resep/4376078-pergedel-tahu
tahu,Tahu Cabe Garam,2 bh Tahu Susu--8 bh Cabe rawit (cengek domba)--5 siung Bawang Putih--1 btg Daun Bawang--Kaldu Jamur Totole--Tepung crispy Sajiku--Merica--,"Iris tipis cabe rawit dan daun bawang, dan cincang halus bawang putih. Sisihkan.--Potong tahu menjadi 9 bagian dari 1 tahu (atau sesuai selera).--Lumuri tahu potong dengan tepung sajiku. Goreng kering. Sisihkan.--Tumis bawang putih dan cabe rawit hingga agak kering, masukkan tahu yg suda digoreng tadi. Tambahkan Totole dan merica. Cek rasa.--Jika sudah pas rasanya, tambahkan irisan daun bawang. Dan matikan api kompor.--Jadi deehhh...--",82,/id/resep/4376132-tahu-cabe-garam
tahu,Tahu teriyaki,12 tahu kuning--2 buah wortel--Tepung bumbu serbaguna--Daun bawang--4 siung bawang merah--2 siung bawang putih--4 buah cabai merah--6 buah cabai keriting--1 sachet saus teriyaki--2 sdm kecap manis--Garam--1/2 gelas air--,"Potong dadu tahu, taburi tepung bumbu serbaguna sampai merata--Goreng tahu sampai kekuningan--Kupas wortel dan potong sebesar korek api--Potong bawang merah, bawang putih, cabai merah, cabai rawit, daun bawang--Tumis bawang merah dan bawang putih setelah layu masukkan cabai merah dan cabai rawit--Masukkan potongan wortel, tumis sampai layu--Masukkan tahu yg sudah digoreng--Masukkan air, saus teriyaki, kecap manis, garam--Masukkan daun bawang--Aduk sampai rata dan matang (air sedikit berkurang), siap disajikan--",5,/id/resep/4376167-tahu-teriyaki
tahu,Pepes tahu jamur tiram,20 buah tahu putih kecil--200 gr jamur tiram--4 sihung bawang merah--2 sihung bawang putih--2 tangkai daun kemangi--2 cabe merah kering--1 batang daun bawang--Penyedap--Merica bubuk--Garam--1 sdm gula pasir--Daun pisang--Tusuk gigi--,Hancurkan tahu--Suwir2 jamur tiram--Sisik semua bawang dan cabe merah kering--Campur jadi satu semua bahan aduk rata--Ambil dua sendok makan adonan tahu lalu bungkus dg daun pisang semat dg tusuk gigi--Panaskan kukusan kalau udah panas masukkan adonan tahu yg telah di bungkus daun pisang kukus sampai matang--,14,/id/resep/4375908-pepes-tahu-jamur-tiram
tahu,Oseng Sawi Tahu Tempe,1 ikat sawi hijau--1 kotak tempe (potong memanjang)--2 kotak tahu (potong memanjang)--1 butir telur (orak orik)--bumbu-bumbu:--3 buah cabe merah keriting--4 buah cabe rawit--4 siung bawang merah--3 siung bawah putih--1 buah bawang bombai--bumbu pelengkap:--secukupnya saori saus tiram--secukupnya garam--secukupnya gula--secukupnya air--daun bawang untuk taburan--,"Cuci bersih semua bahan.--Potong tahu dan tempe secara memanjang kemudian goreng, sisihkan.--Potong - potong sawi hijau dengan ukuran sedang--Potong semua bumbu - bumbu (cabe keriting, cabe rawit, bawang merah, bawang putih, bawang bombay)--Masukkan bawang putih (tunggu harum), bawang merah, cabe keriting dan cabe rawit. kemudian masukkan sawi hijau. tumis sebentar dan beri air sedikit--Masukkan garam, gula, kecap dan saori secukupnya.--Masukkan bawang bombay, telur orak arik, tahu tempe yang sudah digoreng--Tunggu sampai semua bahan matang sambil koreksi rasa.--Selamat menikmati 😊--",11,/id/resep/4375810-oseng-sawi-tahu-tempe
tahu,Tahu sarang telur,"2 Tahu kotak putih besar--1 tangkai Daun bawang, iris halus--2 buah wortel, serut halus--2 butir telur--Fillet ayam giling 1/4, boleh diganti udang giling atau cincang halus--secukupnya Lada bubuk--Garam--secukupnya Gula pasir--4 sdm Tepung terigu--20 butir Telur puyuh, kupas dan potong 2--1 butir Putih telur untuk pelapis--5 siung Bawang putih, haluskan--","Haluskan tahu putih, masukkan tepung terigu, garam, daun bawang iris,lada bubuk, bawang putih,gula, daging ayam/udang cincang,wortel serut, aduk rata. Koreksi rasa sampai sesuai selera--Masukkan 2 butir telur, aduk rata--Ambil cetakan talam, olesi minyak goreng.--Masukkan adonan tahu seukuran cetakan dan sematkan potongan telur puyuh, agak ditekan agar tidak lepas saat di goreng.--Kukus kurang lebih 20-30 menit. Dinginkan sebelum dikeluarkan dari cetakan--Celupkan tahu yg sudah dikeluarkan dr cetakan kedalam putih telur--Celupkan tahu kedalam putih telur,Goreng dalam minyak panas sampai kecoklatan.--Agar tidak hancur, goreng dalam minyak agak banyak hingga tahu tidak perlu dibolak balik.--Tahu bisa juga di goreng dengan dibalur tepung roti agarlebih renyah--",5,/id/resep/4375496-tahu-sarang-telur
tahu,Tahu solet,1 potong tahu cina atau tahu putih biasa--Bumbu yang dihaluskan:--2 buah cabe merah--3 buah cabe rawit--1 siung bawang putih--1 sendok makan petis--2 sachet kecap manis--1 sendok makan kacang tanah goreng--secukupnya Garam--secukupnya Minyak goreng--,"Potong-potong tahu cina, larutkan garam dengan air, kemudian rendam tahu kurleb 15 menit--Goreng tahu sampai matang--Goreng cabe merah, cabe rawit, bawang putih, kemudian ulek dengan kacang tanah sampai halus--Jika bumbu kacang sudah halus masukkan petis, ulek sampai rata kemudian beri kecap manis, tes rasa--Cocol tahu goreng dengan sambel petis--",4,/id/resep/4335608-tahu-solet
tahu,Tumis tahu simple,3-4 Buah tahu (potong dadu)--1 Ikat Sawi hijau--4 Buah Jagung muda--4-5 Buah baso sapi (sesuai selera)--4-5 Siung bawang merah--1 Buah tomat apel--2-3 Buah Cabai rawit hijau--secukupnya Garam--secukupnya Gula pasir--secukupnya Penyedap rasa--secukupnya Merica bubuk--,"Cuci semua bahan sampai bersih.--Tumis bawang merah, bawang putih, sampai harum. Masukkan cabai rawit, dan tomat. Masukan sedikit air.--Masukan sawi dan jagung muda dan baso sapi terlebih dahulu, biarkan sampai setengah matang. Kemudian tambahkan garam dan gula. Aduk rata.--Masukkan tahu, kemudian tambahkan penyedap rasa dan merica bubuk secukupnya. Biarkan sebentar sampai matang semuanya.--Test rasa. Angkat dan sajikan.--",6,/id/resep/4336540-tumis-tahu-simple
tahu,Perkedel tahu / bola tahu,"6 kotak tahu putih, hancurkan--1 batang daun bawang, iris tipis--4 siung bawang putih, haluskan--2-3 sdm tepung terigu--secukupnya garam, merica bubuk, kaldu bubuk (opsional)--","Campurkan tahu putih, bawang putih, tepung, daun bawang, merica bubuk, garam, kaldu bubuk secukupnya. Aduk rata, koreksi rasa. Bentuk adonan tahu seperti bola² atau sesuai selera. Goreng dalam minyak panas api sedang hingga coklat keemasan. Lakukan hingga adonan tahu habis.--Bola tahu / perkedel tahu siap disajikan 😊--Yummyy 😋--",9,/id/resep/4375421-perkedel-tahu-bola-tahu
tahu,Sayur lombok ayam tahu,1/2 kg ayam (digoreng dulu)--10 buah tahu kuning yg sudah d goreng--10 buah  Cabai rawit utuh ya.--2 daun jeruk--2 buah cabai ijo (iris kasar()--Bumbu halus :--3 siung bawang putih--5 siung bawang merah--2 cabe merah besar--2 kemiri--1/2 sdt ketumbar--100 ml santan--Minyak goreng--secukupnya Garam gula--,"Panaskan minyak, tumis bumbu halus hingga harum dan asap d wajan hilang. Tanda bumbu sdh mtang--Beri air 500 ml--Masukan tahu ayam dan daun jeruk, beri garam gula.. tunggu hingga mendidih. Icip2 rasa--Jika dirasa bumbu sdh meresap.. air mulai menyusut n kental.. masukan santan. Kecil kan api aduk perlahan agar santan tdk pecah..--Setelah santan tercampur.. matikan api. Siap d sajikan--Lebih harum pakai taburan bawang goreng d atas nya--",5,/id/resep/4375942-sayur-lombok-ayam-tahu
tahu,Tahu Goreng Tepung,"Tahu yg sudah direbus dengan bawang putih+sedikit kunyit+garam--5 sdm penuh tepung terigu--2 siung bawang putih--1 butir kemiri--1 batang daun bawang, iris--Garam secukupnya dan sedikit gula--secukupnya Air--","Siapkan bahan--Haluskan bawang putih, kemiri, garam dan sedikit gula--Campur tepung dengan daun bawang dan bumbu yg dihaluskan. Beri air secukupnya.--Aduk rata dengan tingkat kekentalan sedang agak kental.--Ambil tahu yang telah diiris tipis, baluri dengan adonan tepung tadi.--Panaskan minyak, kemudian goreng sampai kuning kecoklatan/sampai matang.--",1,/id/resep/4374981-tahu-goreng-tepung
tahu,Tumis Tahu Jamur Sawit,1/4 jamur sawit--1/2 ons kecambah--3 tahu cina (potong sesuai selera)--50 cabe rawit (selera)--2 cabe merah besar--1 bawang bombay uk sedang--4 siung bawang merah--3 siung bawang putih--1 ruas laos (iris)--1 batang serai (belah 4 ujungnya)--Daun salam--1 sdm gula putih--1 sdt garam--1 sdt penyedap masakan (optional)--,"Belah semua jamur sawit jadi dua. Cuci bersih. Sisihkan.--Iris tahu cina sesuai selera. Sisihkan.--Cuci bersih cambah. Sisihkan.--Siapkan bumbu. Iris-iris cabe rawit, cabe merah, bawang bombay, bawang merah, bawang putih, laos, dan serai. Jangan lupa daun salam.--Tumis semua bumbu yang sudah diiris tadi hingga harum.--Masukkan cambah, oseng2 sebentar, lalu tambahkan jamur. Oseng-oseng hingga layu.--Jika sudah layu, tambahkan air.--Masukkan gula, garam, dan penyedap masakan. Kontrol rasa.--Jika rasa sudah pas. Baru masukkan tahu cina. Aduk-aduk sebentar.--Tunggu hingga mendidih dan air sudah agak sat. Kontrol rasa lagi.--Angkat. Sajikan.--",2,/id/resep/4375399-tumis-tahu-jamur-sawit
tahu,Opor telur tahu,6 buah telur ayam--1 kotak tahu putih--1 sasect santan instan--🌻bumbu halus--6 butir bawang merah--3 siung bawang putih--4 cm kunyit bakar--1 cm jahe--1/4 sdm merica bubuk--secukupnya Guoa garam--1 ruas sereh--1 buah daun salam--Minyak secukupnya untuk menumis bumbu--,"Rebus telur hingga matang lalu kupas dan sisikan--Goreng tahu hingga kecoklatan dan tiriskan--Tumis bumbu halus dengan sedikit minyak masukkan sereh, daun salam dan bumbu halus tumis hingga wangi--Bila sudah wangi masukkan telur dan tahu, tambahkan sedikit air tunggu hingga bumbu meresap--Bila sudah mendidih dan bumbu meresap masukkan santan aduk jangan sampai pecah tunggu hingga tanak lalu angkat dan sajikan dengan taburan bawang goreng--",3,/id/resep/4375559-opor-telur-tahu
tahu,Perkedel tahu,3 potong tahu putih--1 buah sosis--2 sdm tepung terigu--1 sdm tepung beras--1 butir telur--Secukupnya daun bawang--Secukupnya seledri--Bumbu halus--2 siung bawang putih--4 siung bawang merah--1 sdt garam--1/2 sdt merica--Secukupnya kaldu bubuk--,Hancurkan tahu dan potong kecil kecil sosis (campurkan)--Campurkan bumbu halus potongan daun bawang seledri dengan adonan tahu--Campurkan telur kocok--Tambahkan tepung perlahan (sesuaikan tepung dengan kekentalan adonan yang di inginkan)--Bulatkan adonan goreng hingga kecoklatan--,1,/id/resep/4375637-perkedel-tahu
tahu,Tumis Buncis Tahu Pedas,4 Buah Tahu Kuning--Sayuran :--Buncis--Wortel--Daun Bawang--Bumbu Halus :--3 Siung Bawang Merah--2 Siung Bawang Putih--10 Buah Cabe Rawit Merah--1/2 Sdt Garam--Pelengkap :--Secukupnya Gula Merah--Secukupnya Gula Pasir--Secukupnya Kecap Manis--Secukupnya Penyedap Rasa--Secukupnya Air--,"Siapkan tahu rendam dg air panas sbntr kmudian bilas dg air dingin,lalu potong2 dadu dan goreng smp agk kering,tiriskan--Cuci buncis,wortel,daun bawang,lalu potong2.Kmudian siapkan bumbu yg dihlskn,bawang merah,bawang putih,cabe,garam ulek smp halus lalu tumis bumbu smp harum dan layu msukan potongan daun bawang dan wortel dulu,aduk2 kmudian msukan buncis dan tahu,beri gula merah,gula pasir,kecap manis,penyedap rasa,dan air sckpnya.Masak smp air agak mnyusut,koreksi rasa stlh matang angkt lalu sjikan--Selamat mncoba semua😊😊--",6,/id/resep/4375385-tumis-buncis-tahu-pedas
tahu,Tumis tahu + toge simple,1 bungkus Tahu matang--Toge (sesuai selera)--3 siung Bawang merah--2 siung Bawang putih--Tomat--Cabai (sesuai selera)--Penyedap rasa--Minyak untuk menumis--secukupnya Air--,"Potong potong tahu--Cuci bersih toge--Potong2 semua bumbu, tumis sampai harum--Masukkan tahu dan toge,tambahkan air secukupnya.--Taburi garam,penyedap, dan koreksi rasa.--Kalau air sudah agak menyusut, tumis tahu + toge siap disajikan..😉--",10,/id/resep/4375165-tumis-tahu-toge-simple
tahu,Omelette Tahu Daun Kemangi,"3 butir telur, kocok lepas--5 potong tahu kuning, dihaluskan--5 siung bawang merah, iris halus--Sejumput daun kemangi, iris--1 lembar daun salam, dibagi dua--1 batang serai, dimemarkan--1 buah cabe rawit, iris--2 sdm kecap manis--1/2 sdt ketumbar--1/2 sdt garam--1/2 sdt gula pasir--2 sdm minyak goreng--","Tumis bawang merah hingga harum. Masukkan tahu halus, daun salam dan serai. Aduk rata. Tambahkan kecap, ketumbar, cabe rawit, garam dan gula pasir. Aduk, lalu tambahkan daun kemangi. Masak hingga kemangi layu, angkat.--Campurkan tahu yang telah ditumis dengan kocokan telur, aduk rata.--Tuangkan adonan ke dalam wajan anti lengket. Masak dengan api sedang. Setelah bagian bawah matang, balikkan (flip) omelette. Masak hingga bagian atasnya matang. Angkat.--",19,/id/resep/4344060-omelette-tahu-daun-kemangi
tahu,Perkedel tahu eggless,2 tahu (besar)--2 biji bawang merah--1 siung bawang putih--2 biji kemiri--5 cabe rawit atau sesuai selera--,"Haluskan semua bahan, jangan lupa koreksi rasa--Bentuk sesuai selera dan goreng hingga matang, sajikan--Untuk anak2 bisa juga ditambahkan potongan kecil wortel atau brokoli--",10,/id/resep/4374370-perkedel-tahu-eggless
tahu,Oseng Tahu Tempe Kecap (🇮🇩) #recook,"Bahan:--1/2 papan Tempe, potong dadu--1 papan Tahu, potong dadu--Sedikit Air putih----Bumbu:--4 siung Bawang merah, iris tipis--3 siung Bawang putih, iris tipis--1 1/2 ruas Lengkuas, geprek--1 lbr Daun salam--7 buah Cabe rawit, iris--Sesuai selera Kecap manis--Secukupnya Gula & garam--","Goreng tahu & tempe setengah kering. Sisihkan.--Tumis bawang merah, bawang putih, cabe, lengkuas, dan daun salam hingga wangi.--Masukkan tempe & tahu, aduk rata, tambahkan sedikit air putih.--Tambahkan kecap, gula, dan garam. Aduk hingga rata, tes rasa.--Kalau air sudah mendidih atau agak sat, angkat & sajikan! Yum! 😋--",8,/id/resep/4200358-oseng-tahu-tempe-kecap-%F0%9F%87%AE%F0%9F%87%A9-recook
tahu,Tahu crispy ala fe' #bandung_recooksarikimdonghwa,5 tahu kuning (saya pakai cibuntu)--1 bungkus kecil tepung Sajiku--secukupnya Minyak goreng--,"Potong tahu jadi 4 bagian lalu celupkan ke tepung Sajiku kering. Adonan tepung kering ya. Jangan ditambah air karena tahu mengeluarkan air. Jadi langsung nempel deh tepungnya.--Goreng diminyak panas sedang, balik hingga matang rata. Siap disajikan bersama saus sambal botolan atau tumis cabe bawang merah 😘 cocok disantap panas2.--",15,/id/resep/4373778-tahu-crispy-ala-fe-bandung_recooksarikimdonghwa
tahu,Tahu Mercon,"1 kg jamur tiram, cuci lalu suwir2--40 buah tahu kopong (tahu pong)--3 sdt gula pasir--1 bungkus kaldu ayam bubuk--4 sdm kecap manis--3 sdt garam kasar--sesuai selera Cabe rawit rajang halus--Bumbu Halus--25-30 butir bawang merah--15-20 butir bawang putih--25 buah cabe keriting--15-20 cabe rawit merah (sesuai selera jika ingin tdk pedas bisa dikurangi)--1 sdt garam--Bahan Pelapis--5 sdm tepung segitiga--3 sdm tepung beras--secukupnya Garam--Air secukupnya (tdk terlalu kental, tdk terlalu cair)--","Panaskan minyak, tumis bumbu halus hingga harum.--Masukkan jamur, tambahkan garam, gula, kaldu bubuk, kecap manis. Aduk hingga rata--Setelah tercampur rata, masukkan cabe rawit rajang halus, koreksi rasa. Kecilkan api, hingga jamur agak kering.--Siapkan tahu, sobek ujung tahu, isi dengan jamur. Kemudian gulingkan ke adonan pelapis. Goreng hingga kecoklatan. Sajikan--",11,/id/resep/4373707-tahu-mercon
tahu,Tahu Telur,2 kotak Tahu putih--1 butir telur--secukupnya Garam--Penyedap rasa (optional)--Minyak untuk menggoreng--Segenggam toge--Daun seledri/ daun bawang--Bawang goreng--Bumbu pecel--Air--,"Cuci bersih toge, rebus sebentar saja, tiriskan.--Potong kotak-kotak tahu. Goreng setengah matang.--Iris daun seledri/ daun bawang--Encerkan bumbu pecel dengan sedikit air hangat.--Kocok telur, beri sedikit garam (boleh tambahkan penyedap rasa). Lalu masukagoreng setengah matang tadi, aduk. Lalu goreng seperti telur dadar. ( bisa pakai wajan teflon. Bolak balik hingga matang.--Plating:
taruh telur dadar tahu di piring, beri sambal pecel ratakan, tambahkan di atasnya toge, bawang goreng, dan irisan seledri. 
* boleh tambahkan timun, kubis, dan kerupuk.--",11,/id/resep/3980604-tahu-telur
tahu,Tahu Gejrot,10 buah tahu pong--3 buah bawang merah--1 siung bawang putih--5 buah cabe rawit hijau--Irisan seledri untuk taburan (optional)--Bahan kuah:--4 keping gula merah--2 sdm air asam jawa--Secukupnya garam--200 ml air--,"Membuat kuah: rebus semua bahan sampai gula larut.--Uleg cabe rawit, bawang merah, bawang putih, beri kuah gula merah secukupnya. Aduk2. Campurkan potongan tahu. Aduk2. Koreksi rasa. Sajikan di piring. Taburi dgn irisan seledri.--",13,/id/resep/4369112-tahu-gejrot
tahu,Sapo Tahu,"2 bungkus Tahu Telur (Potong -+ 1,5cm)--1 siung Bawang Putih (Cincang Halus)--4 Lembar Sawi Putih (Iris ukuran sedang)--1 buah Wortel (Potong menyamping/serong)--2 batang Daun Bawang (Potong kecil"")--1 Sachet Saus Tiram--Garam--Gula--Lada--Kecap Manis--Air--Tepung Maizena (Larutkan dengan Air)--Minyak Goreng--","Goreng tahu telur ke dalam minyak panas hingga kecoklatan--Sambil menungg tahu matang rebus dulu wortel hingga lumayan empuk agar tidak terlalu lama saat ditumis--Setelah tahu&wortel matang,angkat,tiriskan lalu sisihkan dulu--Panaskan minyak, lalu tumis bawang putih hingga harum--Masukan wortel dan sawi putih. Lalu tuangkan air secukupnya--Tuangkan saus tiram lalu aduk sebentar--Masukan garam,gula,lada secukupnya dan sedikit kecap manis. Aduk hingga tercampur rata,jangan lupa tes rasa.--Masukan daun bawang yang sudah dipotong tadi--Masukan tahu yang sudah kita goreng,lalu aduk sebentar--Tuangkan larutan tepung maizena hingga kekentalan yang kita inginkan--Siapkan mangkuk,lalu sajikan--Sapo Tahu Ready to Eat 😊😊😊--",4,/id/resep/4352957-sapo-tahu
